관리번호,제목,언론사,언론사 구분,사용구분,등록일
33922,"안동대 김희곤 사학과 명예교수, 국립대한민국임시정부기념관 초대 관장 임명",교수신문,기타,Y,2022-04-14
33923,"안동대 김희곤 사학과 명예교수,국립대한민국임시정부기념관 초대 관장 임명",경북신문,기타,Y,2022-04-14
33924,"[여기는 안동] 예천군, 베트남 외국인 계절근로자 도입 추진 외",KBS,방송사,Y,2022-04-14
33925,"김희곤 안동대 명예교수, 임시정부기념관 초대 관장",안동MBC,기타,Y,2022-04-14
33926,"김희곤 안동대 명예교수, 임시정부기념관 초대 관장 임명",대구신문,기타,Y,2022-04-14
33927,젊은이 모여 ‘기독교 민주주의 국가’ 건설을 꿈꾸다,국민일보,중앙지,Y,2022-04-14
33928,“묻히기 아까운 경험ㆍ삶 담긴 옛사진 찾아요”,경상매일신문,기타,Y,2022-04-14
33929,"충청북도-독립기념관, 여성 독립운동가 인식 제고 협약",KBS,방송사,Y,2022-04-15
33930,"충북도-독립기념관, 여성독립운동가 인식 제고 위해 '맞손'",뉴스티앤티,기타,Y,2022-04-15
33931,충북도·독립기념관 '여성독립운동가 인식 제고' 업무협약,CJB청주방송언론사 선정,기타,Y,2022-04-15
33932,"충북도-독립기념관, 여성독립운동가 재조명위해 '맞손'",천지일보,기타,Y,2022-04-15
33933,전국 광역단체장 4월15일 일정,뉴스핌,기타,Y,2022-04-15
33934,"충북도, 독립기념관과 상호 교류협력 활성화 협약 체결",브레이크뉴스,기타,Y,2022-04-16
33935,여성독립운동가 인식 제고,충청일보,지역종합지,Y,2022-04-17
33936,"충북도-독립기념관 , 여성독립운동가 인식 제고 업무협약 체결",동양일보,기타,Y,2022-04-17
33937,"충북도-독립기념관 , 여성독립운동가 인식 제고 업무협약",충청일보,지역종합지,Y,2022-04-17
33938,역사에 묻힌 여성독립운동가 활동상 알린다,충북일보,지역종합지,Y,2022-04-17
33939,<기획> ‘최성달의 낙동강 마을기행’ 내앞마을 3 - “조국의 광복 지켜보리라...,경상매일신문,기타,Y,2022-04-17
33940,충북도·독립기념관 업무협약 체결,충청매일,기타,Y,2022-04-17
33941,독립기념관-충북도청 여성 독립운동가 인식 제고 업무협약 체결,불교공뉴스,기타,Y,2022-04-18
33942,일제 시설물 `열쇠' 광주항공기지 `지휘소' 찾아라,광주드림,기타,Y,2022-04-18
33943,독립기념관-충북도청 업무협약 체결,매일일보,기타,Y,2022-04-19
33944,창원 독립운동기념관 건립 사업 가시화,경남신문,지역종합지,Y,2022-04-19
33945,[아! 만주 ] 최윤구 추모비: 이념보다 무장투쟁의 실리를 추구하다,월드코리안신문,기타,Y,2022-04-19
33946,"윤봉길 의거, ""韓 독립시켜야"" 카이로선언 밑거름 됐다",세계일보언론사 선정,기타,Y,2022-04-20
33947,"[BBS 뉴스와 사람들] 민성진 운암김성숙기념사업회 회장 ""항일 독립운동 이어...",BBS NEWS,기타,Y,2022-04-20
33948,"경북도, 공공시설 등에 '생활밀착형 정원' 12곳 만든다",뉴시스,기타,Y,2022-04-20
33949,"경북도, 생활밀착형 정원 조성에 총 65억 투입",데일리한국,기타,Y,2022-04-20
33950,"경북도, 생활밀착형 정원 조성...녹색복지 향상",아시아투데이,기타,Y,2022-04-20
33951,"'녹색 삶 누린다'···경북도, 생활밀착형 정원 12곳 조성",쿠키뉴스,기타,Y,2022-04-20
33952,"경북도, '경북형 그린뉴딜' ... 생활밀착형 정원 조성",시사포커스,기타,Y,2022-04-20
33953,경남노회 주기철 목사 생가복원 착공식 가져,한국기독공보,기타,Y,2022-04-20
33954,평택 민세 안재홍 기념사업회 ‘민족지도자 안재홍 공식 화보집’ 발간,경기일보,지역종합지,Y,2022-04-20
33955,"경북북부보훈지청, 호국보훈 그림그리기 ‘공모전’ 개최",NSP통신,기타,Y,2022-04-20
33956,"김포시, 2022년 신재생에너지 융복합지원사업 착수",아주경제,경제지,Y,2022-04-21
33957,"경북도, 생활밀착형 정원 조성",KBS,방송사,Y,2022-04-21
33958,"안성시, 안성맞춤 내고장 역사문화 체험",아시아투데이,기타,Y,2022-04-21
33959,"장세용 구미시장, 6.1 지방선거 구미시장 출마 기자회견",신아일보,기타,Y,2022-04-21
33960,경북북부보훈지청'호국보훈 그림그리기'공모전,대경일보,기타,Y,2022-04-21
33961,"문화적 자부심 고취하길…안성시, '안성맞춤 내고장 역사문화 체험' 프로그...",중부일보,지역종합지,Y,2022-04-21
33962,"안성시, 초등생 안성맞춤 내고장 역사문화 체험 프로그램 운영",열린뉴스통신,기타,Y,2022-04-21
33963,흔적도 없이 사라진 독립운동가의 집... 황망했다,오마이뉴스언론사 선정,기타,Y,2022-04-22
33964,"김포시독립운동기념관, 독립운동사 관련 소장품 공개 구입",브레이크뉴스,기타,Y,2022-04-22
33965,[김서정의 식물로 보는 그곳] 서울 서초구 매헌윤봉길의사기념관,오피니언타임스,기타,Y,2022-04-22
33966,뮤지컬 ‘1919 필라델피아’와 북한 독립 만세,크리스천투데이,기타,Y,2022-04-22
33967,주기철목사순교기념사업회 학술회의,경남일보,기타,Y,2022-04-22
33968,"이충우 여주시장 예비후보 ""시민 위해 죽도록 일 하겠다""",뉴스1,기타,Y,2022-04-22
33969,장세용 구미시장 재선 출마 공식 선언,매일일보,기타,Y,2022-04-22
33970,"안성시, 초.중학생 대상 ‘안성맞춤 내고장 역사문화 체험’ 운영",브레이크뉴스,기타,Y,2022-04-22
33971,소양 주기철 목사 순교 78주년 추모식,CTS,기타,Y,2022-04-25
33972,“미래인재의 최고 역량은 인성” 대안학교 청소년들 출발선에 서다,K스피릿,기타,Y,2022-04-25
33973,"독립기념관, 상하이 의거 90주년 기념 특별기획전",금강일보,기타,Y,2022-04-27
33974,"독립기념관, 포스트코로나 맞아 천안지역 홍보 '톡톡'할 듯",중도일보,지역종합지,Y,2022-04-27
33975,광주교육청 어린이날 100주년 기념행사 '다채',연합뉴스,기타,Y,2022-04-27
33976,"광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 주다",위키트리,기타,Y,2022-04-27
33977,"광주시교육청 ""100주년 어린이날에 아이들 웃음 되찾아 준다""",남도일보,기타,Y,2022-04-27
33978,"광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 주다",뉴스워커,기타,Y,2022-04-27
33979,"광주시교육청, 어린이날 100주년 기념주간 운영",오늘경제,기타,Y,2022-04-27
33980,"광주시교육청, 어린이날 100주년 맞아 '위로와 즐거움 전달' 기념주간 운영",CNB뉴스,기타,Y,2022-04-27
33981,"광주교육청, 어린이날 100주년 행사 ‘다채’",광주매일신문,지역종합지,Y,2022-04-27
33982,"광주시교육청, 어린이날 100주년 기념주간 운영",메트로신문,기타,Y,2022-04-27
33983,"독립기념관, 상하이 의거 90주년 기념 특별기획전 개최",매일일보,기타,Y,2022-04-28
33984,"국립이천호국원,‘윤봉길 의사의 독립운동 이야기’ 사진전 개최",코나스,기타,Y,2022-04-28
33985,"광주시교육청, 어린이날 100주년 맞아 아이들의 웃음 되찾아 준다",한국정경신문,기타,Y,2022-04-28
33986,"광주시교육청, 특별한 어린이날 100주년 기념주간 운영",천지일보,기타,Y,2022-04-28
33987,5월 독립운동가에 여성 독립단체 근우회 주역들,뉴시스언론사 선정,기타,Y,2022-04-29
33988,"독립기념관, 5월의 독립운동가 전시회 개최",데일리한국,기타,Y,2022-04-29
33989,5월의 독립운동가에 박원희·김영순·조복금…일제탄압 맞서,연합뉴스,기타,Y,2022-04-29
33990,5월의 독립운동가에 박원희·김영순·조복금,KBS,방송사,Y,2022-04-29
33991,‘5월의 독립운동가’ 근우회 창립 박원희 등 3인,문화일보,중앙지,Y,2022-04-29
33992,5월의 독립운동가에 박원희·김영순·조복금,아시아경제,경제지,Y,2022-04-29
33993,"독립기념관, 2022년 5월의 독립운동가 전시회 개최",불교공뉴스,기타,Y,2022-04-29
33994,5월의 독립운동가에 박원희·김영순·조복금…'근우회' 창립주도,연합뉴스,기타,Y,2022-04-29
33995,보훈 분야 숙원 '대구독립운동기념관' 건립되나,매일신문,지역종합지,Y,2022-04-29
33996,"광주시교육청, 어린이날 100주년 행사 '풍성'",무등일보,지역종합지,Y,2022-04-29
33997,"독립기념관, 2022년 5월의 독립운동가 전시회 개최",매일일보,기타,Y,2022-04-30
33998,"국민의힘 충남 제2선거구 박종국 도의원 예비후보, 지역민들에 인사",크리스천투데이,기타,Y,2022-04-30
33999,대구독립운동기념관 건립 컨퍼런스 개최,매일신문,지역종합지,Y,2022-05-01
34000,"경상감영복원과 대구독립운동기념관 사업 차질없이 잘 진행될 수 있게 하겠다...	",전남일보,지역종합지,Y,2022-05-01
34001,나주 출신 일제 저항시인 이석성·정우채 조명,전남일보,지역종합지,Y,2022-05-01
34002,안동 곳곳 어린이날 행사 ‘팡팡’,경상매일신문,기타,Y,2022-05-01
34003,일제 군시설물 현장답사,전남매일,기타,Y,2022-05-01
34004,"경북도독립운동기념관, 어린이날 독립군 전투 체험",뉴시스언론사 선정,기타,Y,2022-05-02
34005,"나주학생독립기념관-문병란기념사업회, 14일 한일 국제심포지엄",연합뉴스,기타,Y,2022-05-02
34006,"독립기념관, 2022년 5월 독립운동가 선정 전시회 개최",뉴스프리존,기타,Y,2022-05-02
34007,[사설] ‘대구독립운동기념관 건립’ 새 정부가 나서야 한다,매일신문,지역종합지,Y,2022-05-02
34008,화정동·쌍촌동 일대 일제 군시설 시민 답사,광주드림,기타,Y,2022-05-02
34009,"경북교육청, 나라사랑 동아리 지도교사 연수회 개최",NSP통신,기타,Y,2022-05-02
34010,[지자체 오늘 뉴스] 안동시,Queen,기타,Y,2022-05-02
34011,"가정의 달 5월, ""안동에서 가족 체험 즐기세요""",매일신문,지역종합지,Y,2022-05-02
34012,[송광호 기자가 만난 북녘땅-47] 해외에서 보는 태극기,월드코리안신문,기타,Y,2022-05-02
34013,"안동시, 5월 즐거운 체험 행사 가득",유교신문,기타,Y,2022-05-02
34014,"이병철 함안군수 권한대행, 악양둑방 봄꽃단지 현장방문 [함안소식]",쿠키뉴스,기타,Y,2022-05-03
34015,"[함안24시] 이병철 군수 권한대행, 악양둑방길 봄꽃단지 점검",시사저널,기타,Y,2022-05-03
34016,함안독립운동사 기념관 건립 자문위 개최,경남일보,기타,Y,2022-05-03
34017,"함안군, 독립운동사 기념관 건립 자문위 개최",메트로신문,기타,Y,2022-05-03
34018,나주 출신 저항시인 이석성·정우채 기린다,무등일보,지역종합지,Y,2022-05-03
34019,"“ 5월은 푸르구나∼” 대구-경북, 어린이날 100주년 이벤트 풍성",동아일보,중앙지,Y,2022-05-03
34020,코로나 떨쳐 내고 신나게 놀자꾸나,경북매일신문,기타,Y,2022-05-03
34021,"독립기념관, 어린이사랑 나라사랑 문화행사'다채롭게'개최",불교공뉴스,기타,Y,2022-05-04
34022,'제3회 독립유공자 후손 장학사업' 50명 선발,통일뉴스,기타,Y,2022-05-04
34023,"독립기념관, 100회 어린이날 다채로운 행사 개최",브릿지경제,기타,Y,2022-05-04
34024,"천안시, '2026 K-컬처 세계박람회' 시동...한류문화 선도한다",쿠키뉴스,기타,Y,2022-05-04
34025,"천안시, '2026 K-컬처 세계박람회' 계획 수립 착수",불교공뉴스,기타,Y,2022-05-04
34026,"[단독] 광주시교육청 예술작품 몰아주기, 관리기준 어기고 편법 동원",프라임경제,기타,Y,2022-05-04
34027,"[단독] 청렴 외치던 광주시교육청, 예술작품 구매 특혜 의혹",프라임경제,기타,Y,2022-05-04
34028,"R]휴일 볼거리 풍성..영주선비축제,어린이날행사 등",안동MBC,기타,Y,2022-05-04
34029,"원광대 원불교사상연구원 야규 마코토 교수, 국제심포지엄 통/번역",베리타스알파,기타,Y,2022-05-04
34030,R]100번째 어린이날..마스크 벗고 웃음꽃 '활짝',안동MBC,기타,Y,2022-05-05
34031,"천안시, '2026 K-컬처 세계박람회' 계획 수립 착수",데일리한국,기타,Y,2022-05-05
34032,"원광대 원불교사상연구원 야규 마코토 교수, 국제심포지엄 통·번역",새전북신문,기타,Y,2022-05-05
34033,"천안시, '2026 K-컬처 세계박람회' 개최 초석 다져...계획 수립 착수",디트뉴스24,기타,Y,2022-05-05
34034,"천안시, '2026 K-컬처 세계박람회 개최' 계획 수립… 연구용역 착수보고회",신아일보,기타,Y,2022-05-05
34035,'마스크도 못 가린 환한 웃음'…어린이날 곳곳서 다양한 기념행사,뉴스1,기타,Y,2022-05-05
34036,어디서 놀까  대전·충남 곳곳서 어린이날 행사 풍성,뉴스1,기타,Y,2022-05-05
34037,"[트래블투데이] 5월 봄꽃 화사한 안동, 즐거운 체험 행사도 가득",트래블투데이,기타,Y,2022-05-05
34038,"천안시, 2026 K-컬처 세계박람회 ‘준비 척척’",브릿지경제,기타,Y,2022-05-05
34039,"천안시, K-컬처 세계박람회 준비 박차",충청매일,기타,Y,2022-05-05
34040,이충우 여주시장 후보 “시민이 자랑스러워하는 여주 만들겠다”,뉴스1,기타,Y,2022-05-06
34041,"이충우 국민의힘 여주시장 후보, 기자회견 갖고...여주 발전 로드맵 발표",브레이크뉴스,기타,Y,2022-05-06
34042,"이충우 여주시장 후보, 꼭 당선돼 '여주신청사·제2여주대교 건립 올해 확정 ...",중앙신문,기타,Y,2022-05-06
34043,"천안시, 2026년 독립기념관서 K-컬처 세계박람회 개최 추진",세계일보,중앙지,Y,2022-05-07
34044,"김기재 당진시장 예비후보, ""문화가 꽃피는 관광 1번지 만들것""",충청뉴스,기타,Y,2022-05-07
34045,자랑할 수 있는 여주를 만들고 싶다,오마이뉴스,기타,Y,2022-05-07
34046,"김기재 당진시장 예비후보 ""도비도 공영개발 추진""",굿모닝충청,기타,Y,2022-05-07
34047,"이충우 여주시장 예비후보, 여주발전 중장기 로드맵 발표",경인일보,지역종합지,Y,2022-05-07
34048,"김기재 민주당 당진시장 예비후보 ""문화가 꽃피는 관광 1번지 당진 만들 것""",디트뉴스24,기타,Y,2022-05-07
34049,"천안시, 독립기념관 2026 K-컬처 세계박람회' 계획 수립 착수",동양일보,기타,Y,2022-05-08
34050,"천안시, '2026 K-컬처 세계박람회' 계획 수립 착수",금강일보,기타,Y,2022-05-08
34051,"안성3.1운동기념관, '독립운동의 걸음을 따라가다' 참가자 공모",경인매일,기타,Y,2022-05-09
34052,"안성3.1운동기념관, 독립운동사적지 탐방 참가자 모집",국제뉴스,기타,Y,2022-05-09
34053,"안성3.1운동기념관, ‘독립운동의 걸음을 따라가다’ 참가자 모집",CNB뉴스,기타,Y,2022-05-09
34054,"박원희·김영순·조복금 선생, 5월의 독립운동가 선정",충북일보,지역종합지,Y,2022-05-09
